measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Mozambique,Both,All Ages,Chronic respiratory diseases,Number,2004,941725.437636,1061472.52662,831762.177834
Prevalence,Mozambique,Both,All Ages,Chronic respiratory diseases,Percent,2004,0.0495192009223,0.0558093436764,0.0437745454646
Prevalence,Mozambique,Both,All Ages,Chronic respiratory diseases,Rate,2004,4885.718965,5506.9728891899995,4315.22403899
Prevalence,China,Both,All Ages,Chronic respiratory diseases,Number,2002,74186274.1095,79287112.9484,69547744.6866
Prevalence,China,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0590336253573,0.0630464847512,0.0553232193373
Prevalence,China,Both,All Ages,Chronic respiratory diseases,Rate,2002,5649.7959217,6038.2599444,5296.53994638
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Number,2002,1444638.73346,1662945.24136,1259027.23427
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0563027963502,0.0648222043125,0.049092851907
Prevalence,Uganda,Both,All Ages,Chronic respiratory diseases,Rate,2002,5566.5369935300005,6407.72394496,4851.331694959999
Prevalence,Belgium,Both,All Ages,Cardiovascular diseases,Number,2002,1243320.67676,1298074.9958,1189921.63651
Prevalence,Belgium,Both,All Ages,Cardiovascular diseases,Percent,2002,0.128294448421,0.13396924686,0.122919998804
Prevalence,Belgium,Both,All Ages,Cardiovascular diseases,Rate,2002,12026.2644971,12555.8864487,11509.7517471
Prevalence,South Africa,Both,All Ages,Chronic respiratory diseases,Number,2003,3098562.98667,3304455.44661,2892997.59373
Prevalence,South Africa,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.066949472639,0.0714340103872,0.0624771886782
Prevalence,South Africa,Both,All Ages,Chronic respiratory diseases,Rate,2003,6505.25944748,6937.51913557,6073.686418210001
Prevalence,Eritrea,Both,All Ages,Cardiovascular diseases,Number,2003,105810.5172,110033.815728,101224.496469
Prevalence,Eritrea,Both,All Ages,Cardiovascular diseases,Percent,2003,0.0252234588508,0.0262367081557,0.0241572517309
Prevalence,Eritrea,Both,All Ages,Cardiovascular diseases,Rate,2003,2451.23165504,2549.0695951000002,2344.99080597
Prevalence,Central African Republic,Both,All Ages,Cardiovascular diseases,Number,2004,100916.894214,104491.043924,97368.169529
Prevalence,Central African Republic,Both,All Ages,Cardiovascular diseases,Percent,2004,0.0258162503558,0.026716088033,0.0248941912392
Prevalence,Central African Republic,Both,All Ages,Cardiovascular diseases,Rate,2004,2561.4347271,2652.1524533799998,2471.3623292400002
Prevalence,Seychelles,Both,All Ages,Chronic respiratory diseases,Number,2002,5190.64873696,5649.21704259,4710.32823212
Prevalence,Seychelles,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0646117629069,0.0704012525919,0.058707496602
Prevalence,Seychelles,Both,All Ages,Chronic respiratory diseases,Rate,2002,6163.37102693,6707.874566289999,5593.03894839
Prevalence,South Korea,Both,All Ages,Chronic respiratory diseases,Number,2003,3609206.33303,3842094.04858,3387454.12372
Prevalence,South Korea,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.0805102280732,0.085748075346,0.0754856969203
Prevalence,South Korea,Both,All Ages,Chronic respiratory diseases,Rate,2003,7605.99350226,8096.77798168,7138.67584084
Prevalence,Turkmenistan,Both,All Ages,Cardiovascular diseases,Number,2004,185993.457855,192669.272117,179259.64008
Prevalence,Turkmenistan,Both,All Ages,Cardiovascular diseases,Percent,2004,0.0449024731654,0.0465506969321,0.0432668723388
Prevalence,Turkmenistan,Both,All Ages,Cardiovascular diseases,Rate,2004,4297.8528154000005,4452.114516080001,4142.25079577
Prevalence,Mexico,Both,All Ages,Cardiovascular diseases,Number,2002,4394283.34925,4627293.48633,4176314.41008
Prevalence,Mexico,Both,All Ages,Cardiovascular diseases,Percent,2002,0.0444580520541,0.0468131437216,0.042263732674
Prevalence,Mexico,Both,All Ages,Cardiovascular diseases,Rate,2002,4199.678626399999,4422.36970357,3991.3626344000004
Prevalence,Djibouti,Both,All Ages,Cardiovascular diseases,Number,2003,22139.1107253,23000.3207142,21260.2571982
Prevalence,Djibouti,Both,All Ages,Cardiovascular diseases,Percent,2003,0.0314336710639,0.0326993820923,0.0301141775965
Prevalence,Djibouti,Both,All Ages,Cardiovascular diseases,Rate,2003,3033.98363712,3152.00540624,2913.54396574
Prevalence,Djibouti,Both,All Ages,Chronic respiratory diseases,Number,2003,34692.4904651,39101.7052226,30455.2199958
Prevalence,Djibouti,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.0492567784107,0.0554624390623,0.0432642443346
Prevalence,Djibouti,Both,All Ages,Chronic respiratory diseases,Rate,2003,4754.32142277,5358.56816027,4173.63824044
Prevalence,Tajikistan,Both,All Ages,Cardiovascular diseases,Number,2004,225580.470385,233343.558523,218065.419311
Prevalence,Tajikistan,Both,All Ages,Cardiovascular diseases,Percent,2004,0.0341417915972,0.0353001834243,0.0329770524861
Prevalence,Tajikistan,Both,All Ages,Cardiovascular diseases,Rate,2004,3300.6690516799995,3414.2577179299997,3190.70963693
Prevalence,United Kingdom,Both,All Ages,Cardiovascular diseases,Number,2002,6247307.94365,6522770.44864,5981465.79306
Prevalence,United Kingdom,Both,All Ages,Cardiovascular diseases,Percent,2002,0.109689057423,0.114461267884,0.105019806788
Prevalence,United Kingdom,Both,All Ages,Cardiovascular diseases,Rate,2002,10382.8289522,10840.6389558,9941.00767454
Prevalence,Italy,Both,All Ages,Cardiovascular diseases,Number,2003,6428534.11811,6715743.88287,6152005.37332
Prevalence,Italy,Both,All Ages,Cardiovascular diseases,Percent,2003,0.11683221068,0.122084529254,0.111749336797
Prevalence,Italy,Both,All Ages,Cardiovascular diseases,Rate,2003,11192.721027900001,11692.7819616,10711.2568185
Prevalence,Ghana,Both,All Ages,Chronic respiratory diseases,Number,2002,947162.230397,1043896.97208,860807.725644
Prevalence,Ghana,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0475900294947,0.0524434036809,0.0433105698648
Prevalence,Ghana,Both,All Ages,Chronic respiratory diseases,Rate,2002,4682.45419566,5160.6784982300005,4255.54632273
Prevalence,Dominican Republic,Both,All Ages,Chronic respiratory diseases,Number,2004,641626.375309,717691.313841,569665.970261
Prevalence,Dominican Republic,Both,All Ages,Chronic respiratory diseases,Percent,2004,0.072540703033,0.0809195031158,0.0646384254627
Prevalence,Dominican Republic,Both,All Ages,Chronic respiratory diseases,Rate,2004,6992.37664302,7821.3243297300005,6208.15972981
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Number,2002,4455.33100559,4630.98857118,4290.38591376
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Percent,2002,0.0418125521629,0.043438585474,0.0402612970618
Prevalence,Federated States of Micronesia,Both,All Ages,Cardiovascular diseases,Rate,2002,4081.13567691,4242.04007593,3930.04403004
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Number,2002,10378.8236654,11544.7933702,9353.26655633
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0974020066108,0.108139357643,0.0878644814467
Prevalence,Federated States of Micronesia,Both,All Ages,Chronic respiratory diseases,Rate,2002,9507.1247214,10575.166704,8567.702330279999
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Number,2002,103984.313109,107896.978536,100186.808982
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Percent,2002,0.0314895208069,0.0326703483382,0.030342407576
Prevalence,Congo,Both,All Ages,Cardiovascular diseases,Rate,2002,3102.99768211,3219.75559865,2989.6762959400003
Prevalence,Venezuela,Both,All Ages,Chronic respiratory diseases,Number,2002,1674868.20794,1800871.37928,1556088.64118
Prevalence,Venezuela,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0722630072001,0.0776416178422,0.067087459082
Prevalence,Venezuela,Both,All Ages,Chronic respiratory diseases,Rate,2002,6967.16409042,7491.31564246,6473.06149281
Prevalence,Mongolia,Both,All Ages,Cardiovascular diseases,Number,2004,103616.515821,107176.039221,99752.4514873
Prevalence,Mongolia,Both,All Ages,Cardiovascular diseases,Percent,2004,0.0421210189132,0.0436162761162,0.0405916412203
Prevalence,Mongolia,Both,All Ages,Cardiovascular diseases,Rate,2004,4051.78467754,4190.97505908,3900.6856318299997
Prevalence,Qatar,Both,All Ages,Chronic respiratory diseases,Number,2002,40419.4890996,44726.9859101,36567.920396
Prevalence,Qatar,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0646479857306,0.0714995470731,0.0584767024457
Prevalence,Qatar,Both,All Ages,Chronic respiratory diseases,Rate,2002,6149.03579895,6804.33730527,5563.09484898
Prevalence,Switzerland,Both,All Ages,Cardiovascular diseases,Number,2004,681477.840666,709633.162122,654734.894977
Prevalence,Switzerland,Both,All Ages,Cardiovascular diseases,Percent,2004,0.094832925013,0.0988239767077,0.0911035610605
Prevalence,Switzerland,Both,All Ages,Cardiovascular diseases,Rate,2004,9003.58241429,9375.56627349,8650.25865063
Prevalence,Austria,Both,All Ages,Cardiovascular diseases,Number,2004,918905.204388,957938.084893,879986.70734
Prevalence,Austria,Both,All Ages,Cardiovascular diseases,Percent,2004,0.118169196281,0.123029987073,0.113214581277
Prevalence,Austria,Both,All Ages,Cardiovascular diseases,Rate,2004,11224.9734418,11701.7832857,10749.560859899999
Prevalence,Austria,Both,All Ages,Chronic respiratory diseases,Number,2004,1179070.23093,1250691.34804,1111669.11544
Prevalence,Austria,Both,All Ages,Chronic respiratory diseases,Percent,2004,0.151625469011,0.160626913589,0.142608862231
Prevalence,Austria,Both,All Ages,Chronic respiratory diseases,Rate,2004,14403.043932,15277.9384626,13579.6992305
Prevalence,Andorra,Both,All Ages,Chronic respiratory diseases,Number,2004,8054.53095982,8724.76676434,7394.49161316
Prevalence,Andorra,Both,All Ages,Chronic respiratory diseases,Percent,2004,0.110868065372,0.120227534552,0.101957200629
Prevalence,Andorra,Both,All Ages,Chronic respiratory diseases,Rate,2004,10531.7106941,11408.078247399999,9668.67553038
Prevalence,Tanzania,Both,All Ages,Chronic respiratory diseases,Number,2002,2042426.85016,2327211.3595,1791408.29801
Prevalence,Tanzania,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0573776399584,0.0653634247291,0.0503329673051
Prevalence,Tanzania,Both,All Ages,Chronic respiratory diseases,Rate,2002,5665.1868013700005,6455.10857677,4968.92343782
Prevalence,Libya,Both,All Ages,Cardiovascular diseases,Number,2004,240555.769029,249819.926974,230830.715899
Prevalence,Libya,Both,All Ages,Cardiovascular diseases,Percent,2004,0.0459340688543,0.0477916042358,0.0440437075353
Prevalence,Libya,Both,All Ages,Cardiovascular diseases,Rate,2004,4350.52575351,4518.07092561,4174.64514891
Prevalence,Bangladesh,Both,All Ages,Chronic respiratory diseases,Number,2003,5496923.99091,5919261.13529,5135033.47543
Prevalence,Bangladesh,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.0420020835063,0.0452565763971,0.0392191181172
Prevalence,Bangladesh,Both,All Ages,Chronic respiratory diseases,Rate,2003,4117.43703096,4433.78606556,3846.3651711200005
Prevalence,Cyprus,Both,All Ages,Chronic respiratory diseases,Number,2004,95106.8105622,102864.145067,87803.5205273
Prevalence,Cyprus,Both,All Ages,Chronic respiratory diseases,Percent,2004,0.101718461467,0.110076049217,0.0938683201321
Prevalence,Cyprus,Both,All Ages,Chronic respiratory diseases,Rate,2004,9607.71493349,10391.3628986,8869.93465975
Prevalence,South Korea,Both,All Ages,Cardiovascular diseases,Number,2003,2632381.46714,2782526.81197,2498296.84774
Prevalence,South Korea,Both,All Ages,Cardiovascular diseases,Percent,2003,0.058720527274,0.0620893478283,0.0557111535732
Prevalence,South Korea,Both,All Ages,Cardiovascular diseases,Rate,2003,5547.44575041,5863.860056439999,5264.8776038999995
Prevalence,Grenada,Both,All Ages,Cardiovascular diseases,Number,2004,6518.31616839,6778.52483937,6270.71061992
Prevalence,Grenada,Both,All Ages,Cardiovascular diseases,Percent,2004,0.0623996507563,0.0648477600249,0.0599373792796
Prevalence,Grenada,Both,All Ages,Cardiovascular diseases,Rate,2004,6007.72477858,6247.55083793,5779.51461656
Prevalence,Malaysia,Both,All Ages,Chronic respiratory diseases,Number,2003,1230107.87555,1352813.12956,1095420.01859
Prevalence,Malaysia,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.051770425438,0.0570535427262,0.0460619328878
Prevalence,Malaysia,Both,All Ages,Chronic respiratory diseases,Rate,2003,4849.40417117,5333.14009583,4318.42971898
Prevalence,Ecuador,Both,All Ages,Cardiovascular diseases,Number,2003,544220.859726,567233.454483,521269.591299
Prevalence,Ecuador,Both,All Ages,Cardiovascular diseases,Percent,2003,0.0430558002981,0.0448796490556,0.0412097291691
Prevalence,Ecuador,Both,All Ages,Cardiovascular diseases,Rate,2003,4141.6765273,4316.80896083,3967.0108047100002
Prevalence,Bermuda,Both,All Ages,Chronic respiratory diseases,Number,2002,6307.54568026,6880.79415589,5749.20726792
Prevalence,Bermuda,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.103012854596,0.112394608382,0.0940351858742
Prevalence,Bermuda,Both,All Ages,Chronic respiratory diseases,Rate,2002,9901.91366139,10801.8289692,9025.40494738
Prevalence,Vietnam,Both,All Ages,Cardiovascular diseases,Number,2004,3451594.4942,3619490.08478,3293472.73778
Prevalence,Vietnam,Both,All Ages,Cardiovascular diseases,Percent,2004,0.0419764219395,0.0440161212829,0.0400825415552
Prevalence,Vietnam,Both,All Ages,Cardiovascular diseases,Rate,2004,4102.73346179,4302.30234473,3914.7822345500003
Prevalence,Eritrea,Both,All Ages,Chronic respiratory diseases,Number,2003,228149.003152,258955.408943,200476.01861
Prevalence,Eritrea,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.0543858801662,0.061706364103,0.0477987682653
Prevalence,Eritrea,Both,All Ages,Chronic respiratory diseases,Rate,2003,5285.35417263,5999.02271002,4644.27521852
Prevalence,Fiji,Both,All Ages,Cardiovascular diseases,Number,2004,45170.9982202,47320.1028719,43128.0123513
Prevalence,Fiji,Both,All Ages,Cardiovascular diseases,Percent,2004,0.0550020113646,0.0576079030648,0.0525199556696
Prevalence,Fiji,Both,All Ages,Cardiovascular diseases,Rate,2004,5362.48007993,5617.61127779,5119.94678517
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Number,2004,87070.48048,95814.8541223,79217.4441285
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Percent,2004,0.10601903118,0.116585174615,0.0964259203018
Prevalence,Fiji,Both,All Ages,Chronic respiratory diseases,Rate,2004,10336.5817786,11374.6710685,9404.30769431
Prevalence,Libya,Both,All Ages,Chronic respiratory diseases,Number,2004,373613.898896,411352.334141,336613.840193
Prevalence,Libya,Both,All Ages,Chronic respiratory diseases,Percent,2004,0.0713399621579,0.0783514722529,0.0645018245905
Prevalence,Libya,Both,All Ages,Chronic respiratory diseases,Rate,2004,6756.92333456,7439.434650300001,6087.765787769999
Prevalence,Kuwait,Both,All Ages,Cardiovascular diseases,Number,2003,90451.3274144,94585.6830988,86282.8942917
Prevalence,Kuwait,Both,All Ages,Cardiovascular diseases,Percent,2003,0.0450171856222,0.0470863669404,0.0429198149726
Prevalence,Kuwait,Both,All Ages,Cardiovascular diseases,Rate,2003,4235.9915525,4429.61055462,4040.77664522
Prevalence,Latvia,Both,All Ages,Chronic respiratory diseases,Number,2002,195294.623923,209439.411993,181569.029461
Prevalence,Latvia,Both,All Ages,Chronic respiratory diseases,Percent,2002,0.0858067901716,0.0918101157001,0.0797396427332
Prevalence,Latvia,Both,All Ages,Chronic respiratory diseases,Rate,2002,8255.76593738,8853.714089750001,7675.538520190001
Prevalence,Grenada,Both,All Ages,Chronic respiratory diseases,Number,2004,9208.9703024,10288.5776295,8219.9159238
Prevalence,Grenada,Both,All Ages,Chronic respiratory diseases,Percent,2004,0.088155558116,0.0984144450055,0.0786937672312
Prevalence,Grenada,Both,All Ages,Chronic respiratory diseases,Rate,2004,8487.615151169999,9482.65490114,7576.0351749599995
Prevalence,Tonga,Both,All Ages,Chronic respiratory diseases,Number,2003,12148.2319541,13616.0664181,10855.8521772
Prevalence,Tonga,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.123185777489,0.138007104841,0.11021125664
Prevalence,Tonga,Both,All Ages,Chronic respiratory diseases,Rate,2003,11844.2477028,13275.352660600001,10584.207043299999
Prevalence,Montenegro,Both,All Ages,Chronic respiratory diseases,Number,2003,51463.2519297,56157.2799411,47212.5564014
Prevalence,Montenegro,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.0843019678428,0.0918483296813,0.0773615804783
Prevalence,Montenegro,Both,All Ages,Chronic respiratory diseases,Rate,2003,8102.420515479999,8841.45249332,7433.18720118
Prevalence,Afghanistan,Both,All Ages,Cardiovascular diseases,Number,2003,736612.391227,761795.692076,710296.268231
Prevalence,Afghanistan,Both,All Ages,Cardiovascular diseases,Percent,2003,0.036289833249,0.0375878752049,0.0349591043791
Prevalence,Afghanistan,Both,All Ages,Cardiovascular diseases,Rate,2003,3546.86863778,3668.12896552,3420.15364841
Prevalence,Namibia,Both,All Ages,Chronic respiratory diseases,Number,2003,114158.178342,124066.854254,105026.969415
Prevalence,Namibia,Both,All Ages,Chronic respiratory diseases,Percent,2003,0.0610530123614,0.0664182953151,0.0562892070447
Prevalence,Namibia,Both,All Ages,Chronic respiratory diseases,Rate,2003,5903.23442229,6415.622037179999,5431.05040849
Prevalence,Egypt,Both,All Ages,Cardiovascular diseases,Number,2003,3265042.4596,3387656.4889,3145218.6204
Prevalence,Egypt,Both,All Ages,Cardiovascular diseases,Percent,2003,0.047300042853,0.0490462537753,0.0455844180249
